,site_id,date,ke_oz,vprps_def,bnid,ndvi,spf_hmdty,down_srad_moving_wkly_average,max_surf_temp_moving_wkly_average,vprps_def_moving_wkly_average,wdsp_moving_wkly_average,Spring,Summer,Winter
22,40130019,2019-01-23,217.48366515614586,0.9395795464515686,30.970497131347656,0.185990625,0.0022601017262786,152.98397173200334,292.99185616629467,0.9334125859396798,1.9425410543169295,False,False,True
23,40130019,2019-01-24,231.29185805939534,1.1491472721099854,31.99077033996582,0.1868140625,0.0026604335289448,155.5131617954799,292.977530343192,0.9963312319346836,1.942479201725551,False,False,True
24,40130019,2019-01-25,241.48913734216598,1.1794062852859497,34.970436096191406,0.1876375,0.002800544258207,158.64750453404017,292.9637015206473,1.0649574143545968,1.8567683356148856,False,False,True
25,40130019,2019-01-26,234.5577442888046,1.338805079460144,36.96015167236328,0.1884609375,0.0027208803221583,160.33341761997767,293.0352129255022,1.1063710280827113,1.8423391239983695,False,False,True
26,40130019,2019-01-27,219.7842269003785,1.3792060613632202,36.96822738647461,0.189284375,0.0028806577902287,160.90610831124442,293.00655691964283,1.1192617075783866,1.8566316877092635,False,False,True
27,40130019,2019-01-28,213.73512715037234,1.259214997291565,32.99515914916992,0.1901078125,0.0034304964356124,162.45885140555245,293.4069606236049,1.1663976056235177,1.470939346722194,False,False,True
28,40130019,2019-01-29,178.98820881690173,1.3190993070602417,33.965023040771484,0.19093125,0.0038504388649016,159.94469560895647,294.06432669503346,1.2234940784318107,1.1426585146359034,False,False,True
29,40130019,2019-01-30,129.24881222242976,1.389204978942871,36.96478271484375,0.1917546875,0.0039807404391467,150.68473161969865,295.04976981026783,1.2877262830734253,1.1853155664035253,False,False,True
30,40130019,2019-01-31,210.2463374158297,1.2587510347366333,37.97128677368164,0.192578125,0.0042711510322988,150.02849469866072,295.34961373465404,1.3033839634486608,1.285038071019309,False,False,True
31,40130019,2019-02-01,182.23266500182478,1.108415961265564,33.971126556396484,0.1934015625,0.0060912012122571,146.36942836216517,295.7053920200893,1.2932424885886056,1.2991276042801994,False,False,True
32,40130019,2019-02-02,76.14627895555314,0.9093469977378844,0.0,0.194225,0.0072918557561933,130.96485192435128,295.7058672223772,1.2318913340568542,1.470344569001879,False,False,True
33,40130019,2019-02-03,140.4787398047138,0.2796998620033264,0.0,0.1933640625,0.0083816973492503,123.31520789010185,294.80667550223217,1.0748190198625838,1.6989118797438485,False,False,True
34,40130019,2019-02-04,139.5289879860172,0.5194555521011353,33.98056411743164,0.192503125,0.0071182767860591,114.75078855242047,294.29217529296875,0.9691390991210938,2.084411714758192,False,False,True
35,40130019,2019-02-05,165.8830993853266,0.6298120617866516,0.0,0.1916421875,0.0063397199846804,111.46458380562919,293.8075735909598,0.8706694926534381,2.4555547577994212,False,False,True
36,40130019,2019-02-06,259.05078961962505,0.4700681865215301,35.994049072265625,0.19078125,0.0039284098893404,122.16065270560128,292.3794948032924,0.7393642365932465,2.826831783567156,False,False,True
37,40130019,2019-02-07,266.8088265325346,0.7591310143470764,27.988664627075195,0.1899203125,0.0022399278823286,125.7746445792062,291.1510271344866,0.667989947966167,2.7553910527910506,False,False,True
38,40130019,2019-02-08,268.7046891577942,1.079265832901001,28.994054794311523,0.189059375,0.0023498504888266,132.2773780822754,290.56597900390625,0.6638256439140865,2.698443991797311,False,False,True
39,40130019,2019-02-09,234.0348233050788,0.8292697668075562,32.970481872558594,0.1881984375,0.0024900159332901,147.9117170061384,289.5223693847656,0.6523860394954681,2.5700806038720265,False,False,True
40,40130019,2019-02-10,256.38514553415877,0.9092440605163574,34.97029113769531,0.1873375,0.0030105549376457,159.06075722830636,289.7360360281808,0.7423209249973297,2.4411871944155012,False,False,True
41,40130019,2019-02-11,262.64587875128575,0.719382107257843,36.95889663696289,0.1864765625,0.0030894982628524,171.37071881975447,289.19301060267856,0.770881861448288,2.284118260656084,False,False,True
42,40130019,2019-02-12,277.7741258321859,1.189037799835205,33.96476745605469,0.185615625,0.0023599073756486,181.95657348632812,289.4630432128906,0.8507712525980813,1.9556667464120048,False,False,True
43,40130019,2019-02-13,150.21895889474865,1.310164451599121,35.33384704589844,0.1847546875,0.0026798390317708,173.45287867954798,290.52136666434154,0.9707850047520229,1.5985321487699236,False,False,True
44,40130019,2019-02-14,69.79158044438545,0.8593676686286926,0.0,0.18389375,0.0051226890645921,155.1133041381836,290.99342564174106,0.9851045267922538,1.7414014680044991,False,False,True
45,40130019,2019-02-15,187.8732484295062,0.5496773719787598,31.991518020629883,0.1830328125,0.0073280809447169,149.93536485944475,291.03639439174106,0.9094490323747907,1.941355858530317,False,False,True
46,40130019,2019-02-16,285.7070192730945,0.6994519829750061,38.995155334472656,0.182171875,0.0045084627345204,153.02918679373605,291.32237461635043,0.8909036346844265,2.184168917792184,False,False,True
47,40130019,2019-02-17,218.69293357328988,0.7094658613204956,0.0,0.1813109375,0.0035600198898464,144.27491324288505,290.9223414829799,0.8623638919421605,2.3416315487452914,False,False,True
48,40130019,2019-02-18,222.27759042239006,0.4900157451629638,33.994049072265625,0.18045,0.0038089847657829,136.2325897216797,290.68015834263394,0.8295972687857491,2.427145378930228,False,False,True
49,40130019,2019-02-19,322.90078460691194,0.649819552898407,37.980106353759766,0.1806234375,0.0027990851085633,137.44799368722096,289.68080357142856,0.7525660906519208,2.698563422475542,False,False,True
50,40130019,2019-02-20,344.434224025399,0.7595259547233582,1.2425645589828491,0.180796875,0.0022699253167957,150.8013785226004,288.7793491908482,0.6739034482410976,2.8132701260702953,False,False,True
51,40130019,2019-02-21,204.97306090685098,0.2997754514217376,0.0,0.1809703125,0.0049402830190956,159.56804221017018,288.0790230887277,0.5939617029258183,3.1275200162615096,False,False,True
52,40130019,2019-02-22,255.40961988632955,0.1498860716819763,0.0,0.18114375,0.0048094340600073,157.01229749407085,286.53697422572543,0.5368486600262778,3.2989073480878557,False,False,True
53,40130019,2019-02-23,350.9208810130822,0.5496477484703064,27.03132057189941,0.1813171875,0.0033390042372047,160.00359126499717,285.96605137416293,0.515448055097035,2.956323112760271,False,False,True
